relative_path,class_label,image_sha256,repeats,device,predicted_class,confidence_median,cnn_total_median_ms,cnn_total_mean_ms,cnn_total_sd_ms,cnn_total_min_ms,cnn_total_max_ms,unet_preprocess_median_ms,unet_preprocess_mean_ms,unet_preprocess_sd_ms,unet_preprocess_min_ms,unet_preprocess_max_ms,unet_inference_median_ms,unet_inference_mean_ms,unet_inference_sd_ms,unet_inference_min_ms,unet_inference_max_ms,unet_save_median_ms,unet_save_mean_ms,unet_save_sd_ms,unet_save_min_ms,unet_save_max_ms,unet_total_median_ms,unet_total_mean_ms,unet_total_sd_ms,unet_total_min_ms,unet_total_max_ms,pipeline_total_median_ms,pipeline_total_mean_ms,pipeline_total_sd_ms,pipeline_total_min_ms,pipeline_total_max_ms,pipeline_throughput_images_per_second
lines/lines_01.png,lines,fec43e944e7cf319a88ef94bdb0014d85927ecc4211bf35af879e2b253f5718b,5,cpu,irregular,0.9999997615814209,76.38260000021546,85.51250000018626,22.464697025444007,72.51180000093882,125.57799999922281,26.768499999889173,26.322239999717567,1.8522088956445688,23.92599999984668,28.156399999716086,204.12639999995008,199.31681999951252,11.217298729867021,179.70909999894502,207.11230000051728,33.81150000132038,42.2636400006013,19.300345974338708,33.08389999983774,76.78409999971336,264.84980000168434,267.9026999998314,9.590148794340642,260.38709999920684,284.64959999837447,340.61600000131875,353.47903999972914,31.804150741575096,336.65929999915534,410.27849999954924,2.935857387780164
lines/lines_02.png,lines,3c9ed6865f7ba4c85e2f85f032503d7de66ec74afe4de15bdf682bde37642dfc,5,cpu,lines,0.9999152421951294,86.67729999979201,97.07470000066678,24.405073782081097,84.43170000100508,140.60590000008233,36.823200000071665,36.4592799996899,2.0122089392092057,33.20800000074087,38.70409999944968,201.24620000024152,201.19855999982974,6.767596401316479,190.45090000145137,208.4460999994917,35.65820000039821,36.101979999875766,1.060079396140036,35.03810000074736,37.55579999960901,275.1589999988937,273.7598199993954,8.958913656158014,259.0628000016295,282.8083999993396,360.16010000093956,370.8960800002387,27.767388752424786,348.1453000003967,419.023800001014,2.776542987403078
lines/lines_03.png,lines,9243a92613537ace4b3f06c71abaa8692ac19ec47a53cf2f06af6ac287a07bd8,5,cpu,lines,0.9999998807907104,69.49150000036752,76.0033000002295,19.176409310244054,64.49919999977283,110.00390000117477,18.701099999816506,19.21533999957319,1.309873238965227,17.603000000235625,20.596499998646323,203.70679999905406,200.15979999952833,7.654290923432335,190.12060000022757,207.41429999907268,32.09389999938139,32.071340000402415,0.5115453385331958,31.53340000062599,32.862700001714984,253.0280999999377,251.44647999950394,7.572556008707905,242.81099999825528,260.81730000078096,320.41670000035083,327.5121600003331,16.448348024387975,313.36840000039956,354.79490000034275,3.120935956206106
lines/lines_04.png,lines,6b7e8c88f3eef9520cc375831912244354bd6c5ca2cb727c7c6b75c1b7f85e93,5,cpu,lines,0.9993066787719727,84.61500000157685,88.88120000010531,20.25838624934237,71.1873000000196,121.63139999938721,22.51109999997425,23.73492000006081,2.0089705361290187,21.940499998891028,25.938500000847853,200.29799999974784,208.958580000035,16.092283821671295,199.48379999914323,237.1184000003268,32.50029999981052,33.66591999983939,1.7619862616286721,32.422000000224216,36.31200000017998,257.3876999995264,266.3594199999352,19.05200590531233,253.84629999825847,299.36890000135463,348.1931000005716,355.3051000002597,29.1129053069062,327.9223000008642,387.7155000009225,2.8719696053665578
lines/lines_05.png,lines,c9c8e5056abd359410ba2f45a26d66d90df2d880a22753bee048a6f86f75e82d,5,cpu,lines,0.9995525479316711,63.502500001050066,67.62748000001011,18.059051803719793,51.61020000014105,98.64740000011807,12.79919999979029,12.734800000544055,1.0890737783222806,11.368200001015794,13.984900000650669,196.51399999929708,199.44589999977325,7.861443451583402,194.08409999959986,213.3367000005819,31.719900000098278,31.810659999609925,0.2701996909122415,31.507699999565375,32.226299999820185,240.5248000013671,243.99135999992723,8.357846131172755,238.78049999802897,258.82930000079796,303.2355999985157,311.67941999920004,19.532903665304303,291.8264999989333,340.3663000008237,3.297765829621901
lines/lines_06.png,lines,ba0440ffcd035a43f27fd83b589c8fc210a8bbfff1720858395a1447fb43462b,5,cpu,lines,0.9918842315673828,69.62150000072143,83.46664000018791,32.04253612287615,67.11410000025353,140.74579999942216,19.80569999977888,19.248540000262437,1.00927840926453,17.61860000078741,20.01380000001518,193.54650000059337,192.76784000030602,8.150050823897242,181.17460000030405,200.29989999966347,32.87359999922046,33.13069999967411,0.44118510852295345,32.743800000389456,33.777399999962654,244.03870000060124,245.14708000024257,8.722844403001027,232.83360000095854,254.0910999996413,312.147399999958,328.67351999993843,37.695029120392434,302.51919999864185,394.89060000050813,3.203614702541602
lines/lines_07.png,lines,554b51b5bcc11c8b075e57c60db86651db9b952e0cc5aee52759ed32b373b856,5,cpu,lines,0.985153317451477,69.05929999993532,76.6326000000845,19.371897158372306,66.00149999940186,111.12990000037826,18.17040000059933,18.513740000344114,2.349267215437639,15.955400000166264,21.254600000247592,199.06769999943208,198.48718000030203,2.368285745272814,195.84709999980987,201.11270000052173,40.49040000063542,40.45462000030966,0.5320791877134715,39.61600000002363,41.08819999964908,257.7285000006668,257.4555400009558,3.0510601983406036,252.8906999996252,261.41070000267064,326.8482000003132,334.1510800000833,19.62611519883833,318.9749000011943,368.2630999992398,3.059524268449518
lines/lines_08.png,lines,b59af0867b4a15ee1ba62bf0640a907506853ebbb7002aefe0dff373305514f2,5,cpu,lines,0.9986419081687927,68.2608999995864,74.70841999966069,17.137819642711545,63.72120000014547,105.1287999998749,16.33169999877282,16.76629999965371,1.3684512345361286,15.479199999390403,19.07960000062303,197.86179999937303,197.43858000001637,1.691441237827989,195.05770000068878,199.15279999986524,32.87300000010873,32.68000000061875,0.8179135040690437,31.767200000103912,33.808800000770134,247.58060000021942,246.88488000028883,2.170809038777144,243.28690000220377,248.70860000009998,315.38890000047104,321.65942000028735,16.966861690184437,311.35940000058326,351.75080000044545,3.170688632347259
lines/lines_09.png,lines,f708fe1de75330c314cba9d97f9dd06029f9ea09ae15595850583a71a60fedcc,5,cpu,lines,0.7682480216026306,71.85580000077607,79.4512600004964,16.824132771838013,66.2826000007044,107.40590000023076,17.941300000529736,18.11180000040622,1.9679726283150791,15.392999999676249,20.918000000165193,202.08170000114478,207.54854000078922,17.751409195536166,194.43970000065747,238.59490000177175,32.89349999977276,33.47008000018832,0.8947109879465719,32.76870000081544,34.764500000164844,255.76840000212542,259.13042000138375,18.750032227214465,242.7021000003151,291.2025000023277,338.5363999987021,338.64487999999255,18.827116077045595,316.0977000006824,363.11399999976857,2.9538921073297697
lines/lines_10.png,lines,fabd79ab613035d80665799501a1b1bd9d1caa9a9f4d7de0ccb052982017298e,5,cpu,lines,0.9997170567512512,66.37529999898106,73.05494000029285,16.005858307482388,64.3052000013995,101.61300000072515,14.643200000136858,14.186379999955534,0.9918974838125072,12.807699999029865,15.18460000079358,199.19790000130888,200.71287999999186,2.865720787471445,198.20629999958328,205.1953999998659,31.68790000017907,31.734000000506057,0.48874110209346067,31.15320000142674,32.50160000061442,245.41280000084953,246.63326000045345,2.932593103870862,244.364799998948,251.53320000208623,312.92709999979706,319.75750000019616,15.21004331185777,309.97260000003735,346.4276000013342,3.195632465199238
