relative_path,class_label,image_sha256,repeat,device,cnn_total_ms,unet_preprocess_ms,unet_inference_ms,unet_save_ms,unet_total_ms,pipeline_total_ms,predicted_class,confidence
irregular/irregular_01.png,irregular,53ce1acdb3a1cabf1623d2a37af0977a5849ad45c83132dfebd0630959d56e02,3,cpu,62.63840000065102,16.480500000398024,200.1471000003221,32.273200000418,248.90080000113812,311.59480000133044,irregular,0.6082426905632019
irregular/irregular_01.png,irregular,53ce1acdb3a1cabf1623d2a37af0977a5849ad45c83132dfebd0630959d56e02,4,cpu,55.56539999997767,14.609100000598119,204.22229999894626,32.51319999981206,251.34459999935643,306.9625000007363,irregular,0.6082426905632019
irregular/irregular_01.png,irregular,53ce1acdb3a1cabf1623d2a37af0977a5849ad45c83132dfebd0630959d56e02,5,cpu,63.152000000627595,14.106900000115274,202.35739999952784,32.763200000772486,249.2275000004156,312.426399999822,irregular,0.6082426905632019
irregular/irregular_02.png,irregular,f6ca194fa5cc9f1311ef1ca762bf3591dea563ec3a90593f323b05cef9b1029f,1,cpu,92.4230999989959,8.51429999966058,217.1173999995517,40.474200000971905,266.1059000001842,358.5791999994399,irregular,0.8662452101707458
irregular/irregular_02.png,irregular,f6ca194fa5cc9f1311ef1ca762bf3591dea563ec3a90593f323b05cef9b1029f,2,cpu,65.28249999973923,10.562899999058573,236.0726999995677,40.11539999919478,286.75099999782105,352.11159999926167,irregular,0.8662452101707458
irregular/irregular_02.png,irregular,f6ca194fa5cc9f1311ef1ca762bf3591dea563ec3a90593f323b05cef9b1029f,3,cpu,71.03810000080557,10.552599998845835,206.8697999984579,39.56820000166772,256.99059999897145,328.10930000050575,irregular,0.8662452101707458
irregular/irregular_02.png,irregular,f6ca194fa5cc9f1311ef1ca762bf3591dea563ec3a90593f323b05cef9b1029f,4,cpu,57.28439999984403,8.727500000532018,205.85049999863259,39.264600000024075,253.84259999918868,311.19369999942137,irregular,0.8662452101707458
irregular/irregular_02.png,irregular,f6ca194fa5cc9f1311ef1ca762bf3591dea563ec3a90593f323b05cef9b1029f,5,cpu,60.48879999980272,10.038700000222889,201.17780000146013,39.19789999963541,250.41440000131843,310.9604999990552,irregular,0.8662452101707458
irregular/irregular_03.png,irregular,2ded8e6a08dbde0454ffdc8d09ade1675b557b60c1f21346147588f119bf9ad1,1,cpu,91.72009999929287,9.650500000134343,215.88489999885496,30.431000001044595,255.9664000000339,347.76029999920866,irregular,0.9443580508232117
irregular/irregular_03.png,irregular,2ded8e6a08dbde0454ffdc8d09ade1675b557b60c1f21346147588f119bf9ad1,2,cpu,61.67759999880218,10.320800000044983,203.35479999994277,30.641099998319987,244.31669999830774,306.06319999969855,irregular,0.9443580508232117
irregular/irregular_03.png,irregular,2ded8e6a08dbde0454ffdc8d09ade1675b557b60c1f21346147588f119bf9ad1,3,cpu,60.459000000264496,11.390300000130082,203.6236000003555,30.602799999542185,245.61670000002778,306.1262000010174,irregular,0.9443580508232117
irregular/irregular_03.png,irregular,2ded8e6a08dbde0454ffdc8d09ade1675b557b60c1f21346147588f119bf9ad1,4,cpu,60.22360000133631,9.727000000566477,205.42979999845556,30.40550000150688,245.56230000052892,305.8484999983193,irregular,0.9443580508232117
irregular/irregular_03.png,irregular,2ded8e6a08dbde0454ffdc8d09ade1675b557b60c1f21346147588f119bf9ad1,5,cpu,57.99180000030901,9.500899999693502,206.6212000008818,30.759399998714798,246.8814999992901,304.9375999999029,irregular,0.9443580508232117
irregular/irregular_04.png,irregular,8da4255124c812daee4be01dec8ff27afd838fbd07e87e36926eef624d7d0862,1,cpu,92.26179999859596,8.679900000061025,203.81629999974393,39.883800000097835,252.3799999999028,344.70390000024054,irregular,0.8417518734931946
irregular/irregular_04.png,irregular,8da4255124c812daee4be01dec8ff27afd838fbd07e87e36926eef624d7d0862,2,cpu,56.48279999877559,10.591299998850445,202.4308000000019,40.09550000046147,253.11759999931382,309.6674000007624,irregular,0.8417518734931946
irregular/irregular_04.png,irregular,8da4255124c812daee4be01dec8ff27afd838fbd07e87e36926eef624d7d0862,3,cpu,60.46220000098401,10.10380000116129,201.0584999989078,40.16650000085065,251.32880000091973,311.84880000000703,irregular,0.8417518734931946
irregular/irregular_04.png,irregular,8da4255124c812daee4be01dec8ff27afd838fbd07e87e36926eef624d7d0862,4,cpu,57.314000001497334,9.686500001407694,205.42399999976624,40.476300000591436,255.58680000176537,312.981299999592,irregular,0.8417518734931946
irregular/irregular_04.png,irregular,8da4255124c812daee4be01dec8ff27afd838fbd07e87e36926eef624d7d0862,5,cpu,61.51959999988321,10.119000000486267,206.6037000004144,39.886399999886635,256.6091000007873,318.195800000467,irregular,0.8417518734931946
irregular/irregular_05.png,irregular,9a85f1cd239a129d11abe1a5c287f7ea2d672127af5fc0fbdc47ab119e6faec5,1,cpu,94.66369999972812,13.028199999098433,201.41830000102345,30.353500000273925,244.8000000003958,339.5524999996269,irregular,0.6816096901893616
irregular/irregular_05.png,irregular,9a85f1cd239a129d11abe1a5c287f7ea2d672127af5fc0fbdc47ab119e6faec5,2,cpu,63.74049999976705,11.872700000822078,198.29000000027008,31.12160000091535,241.2843000020075,305.08629999894765,irregular,0.6816096901893616
irregular/irregular_05.png,irregular,9a85f1cd239a129d11abe1a5c287f7ea2d672127af5fc0fbdc47ab119e6faec5,3,cpu,59.09859999883338,10.597800001050928,202.15800000005402,30.790800001341267,243.5466000024462,302.7072999993834,irregular,0.6816096901893616
irregular/irregular_05.png,irregular,9a85f1cd239a129d11abe1a5c287f7ea2d672127af5fc0fbdc47ab119e6faec5,4,cpu,63.5035000013886,10.410200000478653,202.03779999974358,30.64479999920877,243.092799999431,306.6576000001078,irregular,0.6816096901893616
irregular/irregular_05.png,irregular,9a85f1cd239a129d11abe1a5c287f7ea2d672127af5fc0fbdc47ab119e6faec5,5,cpu,59.75849999958882,10.965599998598918,198.25440000022354,30.716700000994024,239.93669999981648,299.7525000009773,irregular,0.6816096901893616
irregular/irregular_06.jpeg,irregular,6341df71c8836694a2474825d6495f3411ae5b435efe06f686686bf8e455d0e4,1,cpu,184.90030000066326,22.371099999872968,202.12379999975383,41.64400000081514,266.13890000044194,451.10079999903974,lines,0.5373424887657166
irregular/irregular_06.jpeg,irregular,6341df71c8836694a2474825d6495f3411ae5b435efe06f686686bf8e455d0e4,2,cpu,73.76339999973425,25.74540000023262,206.7072999998345,42.73819999980333,275.19089999987045,349.02399999919,lines,0.5373424887657166
irregular/irregular_06.jpeg,irregular,6341df71c8836694a2474825d6495f3411ae5b435efe06f686686bf8e455d0e4,3,cpu,73.92820000131906,21.493199999895296,188.65889999869978,41.84060000079626,251.99269999939133,325.98029999826394,lines,0.5373424887657166
irregular/irregular_06.jpeg,irregular,6341df71c8836694a2474825d6495f3411ae5b435efe06f686686bf8e455d0e4,4,cpu,73.2529999986582,26.285399999324,201.26649999838264,43.95760000079463,271.50949999850127,344.8301000007632,lines,0.5373424887657166
irregular/irregular_06.jpeg,irregular,6341df71c8836694a2474825d6495f3411ae5b435efe06f686686bf8e455d0e4,5,cpu,76.0777000014059,21.76760000111244,187.7686999996513,48.74469999958819,258.2810000003519,334.46419999927457,lines,0.5373424887657166
