relative_path,true_label,predicted_label,confidence,second_best_label,second_best_probability,confidence_margin,low_confidence_routing,routing,repeat,voronoi_ms,voronoi_status,colorwheel_ms,colorwheel_worker_wall_ms,colorwheel_status,downstream_total_ms,overall_status
lines/lines_18.png,lines,mixed,0.6146520376205444,lines,0.29940810799598694,0.3152439296245575,False,voronoi+colorwheel,2,8423.202399993897,completed,2816.3604000001214,4350.1452000055,completed,11239.562799994019,completed
lines/lines_18.png,lines,mixed,0.6146520376205444,lines,0.29940810799598694,0.3152439296245575,False,voronoi+colorwheel,3,8425.295299995923,completed,2698.9205999998376,4329.396000000997,completed,11124.215899995761,completed
lines/lines_19.png,lines,lines,0.9978190660476685,mixed,0.0020447017159312963,0.9957743643317372,False,colorwheel,1,,not_applicable,2658.3787000126904,4535.9538000047905,completed,2658.3787000126904,completed
lines/lines_19.png,lines,lines,0.9978190660476685,mixed,0.0020447017159312963,0.9957743643317372,False,colorwheel,2,,not_applicable,2631.163700003526,4390.872199990554,completed,2631.163700003526,completed
lines/lines_19.png,lines,lines,0.9978190660476685,mixed,0.0020447017159312963,0.9957743643317372,False,colorwheel,3,,not_applicable,2631.8587999994634,4428.530799996224,completed,2631.8587999994634,completed
lines/lines_20.png,lines,lines,0.9723218083381653,mixed,0.026206746697425842,0.9461150616407394,False,colorwheel,1,,not_applicable,7318.801200002781,9072.671200003242,completed,7318.801200002781,completed
lines/lines_20.png,lines,lines,0.9723218083381653,mixed,0.026206746697425842,0.9461150616407394,False,colorwheel,2,,not_applicable,7521.41020000272,9350.5914999987,completed,7521.41020000272,completed
lines/lines_20.png,lines,lines,0.9723218083381653,mixed,0.026206746697425842,0.9461150616407394,False,colorwheel,3,,not_applicable,7489.835400003358,9259.635299997171,completed,7489.835400003358,completed
mixed/Mixed_01.png,mixed,mixed,0.539850115776062,dots,0.2988148331642151,0.24103528261184692,True,voronoi+colorwheel,1,14996.864999993704,completed,3917.2153000108665,5577.846900006989,completed,18914.08030000457,completed
mixed/Mixed_01.png,mixed,mixed,0.539850115776062,dots,0.2988148331642151,0.24103528261184692,True,voronoi+colorwheel,2,14718.790600003558,completed,3921.3899000023957,5516.761599996244,completed,18640.180500005954,completed
mixed/Mixed_01.png,mixed,mixed,0.539850115776062,dots,0.2988148331642151,0.24103528261184692,True,voronoi+colorwheel,3,14636.250499999733,completed,3896.034099991084,5499.140300002182,completed,18532.284599990817,completed
mixed/Mixed_03.png,mixed,mixed,0.5517905354499817,lines,0.4475152790546417,0.10427525639533997,True,voronoi+colorwheel,1,3049.9320999952033,completed,1115.39079999784,2590.4690999886952,completed,4165.322899993043,completed
mixed/Mixed_03.png,mixed,mixed,0.5517905354499817,lines,0.4475152790546417,0.10427525639533997,True,voronoi+colorwheel,2,3102.457400003914,completed,1070.9682000015164,2541.149399999995,completed,4173.42560000543,completed
mixed/Mixed_03.png,mixed,mixed,0.5517905354499817,lines,0.4475152790546417,0.10427525639533997,True,voronoi+colorwheel,3,3078.720699995756,completed,1154.675400000997,2684.71290000889,completed,4233.396099996753,completed
mixed/Mixed_04.png,mixed,mixed,0.9343376755714417,lines,0.06198928505182266,0.872348390519619,False,voronoi+colorwheel,1,6673.479700009921,completed,1169.44890000741,2684.1516999993473,completed,7842.928600017331,completed
mixed/Mixed_04.png,mixed,mixed,0.9343376755714417,lines,0.06198928505182266,0.872348390519619,False,voronoi+colorwheel,2,6633.906699993531,completed,1226.0550999926636,2868.9543999935267,completed,7859.961799986195,completed
mixed/Mixed_04.png,mixed,mixed,0.9343376755714417,lines,0.06198928505182266,0.872348390519619,False,voronoi+colorwheel,3,6818.326199994772,completed,1163.9715999917826,2711.1984999937704,completed,7982.297799986554,completed
mixed/mixed_05.png,mixed,lines,0.5676323175430298,mixed,0.39179691672325134,0.17583540081977844,True,colorwheel,1,,not_applicable,7793.438499997137,9674.570400005905,completed,7793.438499997137,completed
mixed/mixed_05.png,mixed,lines,0.5676323175430298,mixed,0.39179691672325134,0.17583540081977844,True,colorwheel,2,,not_applicable,7771.429999993416,9574.042499996722,completed,7771.429999993416,completed
mixed/mixed_05.png,mixed,lines,0.5676323175430298,mixed,0.39179691672325134,0.17583540081977844,True,colorwheel,3,,not_applicable,7623.282000000472,9421.754299997701,completed,7623.282000000472,completed
mixed/mixed_06.jpeg,mixed,mixed,0.901093065738678,dots,0.08618628978729248,0.8149067759513855,False,voronoi+colorwheel,1,30720.952300005592,completed,9895.806500004255,11496.771799997077,completed,40616.75880000985,completed
mixed/mixed_06.jpeg,mixed,mixed,0.901093065738678,dots,0.08618628978729248,0.8149067759513855,False,voronoi+colorwheel,2,30418.335199996363,completed,9708.616899995832,11297.326900006738,completed,40126.952099992195,completed
mixed/mixed_06.jpeg,mixed,mixed,0.901093065738678,dots,0.08618628978729248,0.8149067759513855,False,voronoi+colorwheel,3,30138.023600011365,completed,9874.094699989655,11536.337599987746,completed,40012.11830000102,completed
mixed/mixed_07.png,mixed,lines,0.6404964327812195,mixed,0.3308451175689697,0.30965131521224976,False,colorwheel,1,,not_applicable,7503.991899997345,9310.859700010042,completed,7503.991899997345,completed
mixed/mixed_07.png,mixed,lines,0.6404964327812195,mixed,0.3308451175689697,0.30965131521224976,False,colorwheel,2,,not_applicable,7387.720200000331,9051.308399997652,completed,7387.720200000331,completed
mixed/mixed_07.png,mixed,lines,0.6404964327812195,mixed,0.3308451175689697,0.30965131521224976,False,colorwheel,3,,not_applicable,7666.041000004043,9501.789699992514,completed,7666.041000004043,completed
mixed/mixed_08.jpeg,mixed,mixed,0.8115888833999634,lines,0.18279123306274414,0.6287976503372192,False,voronoi+colorwheel,1,19041.97980000754,completed,5886.373400004231,7557.794499996817,completed,24928.35320001177,completed
mixed/mixed_08.jpeg,mixed,mixed,0.8115888833999634,lines,0.18279123306274414,0.6287976503372192,False,voronoi+colorwheel,2,18644.681999998284,completed,5670.966699995915,7226.21569999319,completed,24315.6486999942,completed
mixed/mixed_08.jpeg,mixed,mixed,0.8115888833999634,lines,0.18279123306274414,0.6287976503372192,False,voronoi+colorwheel,3,18780.953100009356,completed,5965.1287000015145,7657.645399987814,completed,24746.08180001087,completed
mixed/mixed_09.png,mixed,mixed,0.9798629879951477,lines,0.014840497635304928,0.9650224903598428,False,voronoi+colorwheel,1,13121.283699991181,completed,3840.080099995248,5405.027399989194,completed,16961.36379998643,completed
mixed/mixed_09.png,mixed,mixed,0.9798629879951477,lines,0.014840497635304928,0.9650224903598428,False,voronoi+colorwheel,2,13706.726399992476,completed,3727.612400005455,5264.4108000095,completed,17434.33879999793,completed
mixed/mixed_09.png,mixed,mixed,0.9798629879951477,lines,0.014840497635304928,0.9650224903598428,False,voronoi+colorwheel,3,12442.401299995254,completed,3672.5971000123536,5128.978399996413,completed,16114.998400007607,completed
mixed/mixed_10.png,mixed,mixed,0.9174965620040894,lines,0.07876706123352051,0.8387295007705688,False,voronoi+colorwheel,1,9545.885899991845,completed,2895.3021000052104,4334.687999988091,completed,12441.187999997055,completed
mixed/mixed_10.png,mixed,mixed,0.9174965620040894,lines,0.07876706123352051,0.8387295007705688,False,voronoi+colorwheel,2,9653.528399998322,completed,3063.147900000331,4475.46919999877,completed,12716.676299998653,completed
mixed/mixed_10.png,mixed,mixed,0.9174965620040894,lines,0.07876706123352051,0.8387295007705688,False,voronoi+colorwheel,3,9571.738200000254,completed,3012.447900007828,4416.466700000456,completed,12584.186100008083,completed
mixed/mixed_11.png,mixed,mixed,0.9750034809112549,lines,0.019023146480321884,0.955980334430933,False,voronoi+colorwheel,1,14643.343299991102,completed,3910.9847999934573,5302.512900001602,completed,18554.32809998456,completed
mixed/mixed_11.png,mixed,mixed,0.9750034809112549,lines,0.019023146480321884,0.955980334430933,False,voronoi+colorwheel,2,14495.506099992781,completed,3883.582899987232,5376.466900008381,completed,18379.088999980013,completed
mixed/mixed_11.png,mixed,mixed,0.9750034809112549,lines,0.019023146480321884,0.955980334430933,False,voronoi+colorwheel,3,14282.071099994937,completed,3857.727499998873,5200.104500007001,completed,18139.79859999381,completed
