relative_path,true_label,manifest_predicted_label,runtime_predicted_label,routing,expected_batch_repeats,successful_batch_repeats,prediction_matches_manifest_all_runs,confidence_median,cnn_median_ms,cnn_mean_ms,cnn_sd_ms,cnn_minimum_ms,cnn_maximum_ms,unet_preprocess_median_ms,unet_preprocess_mean_ms,unet_preprocess_sd_ms,unet_preprocess_minimum_ms,unet_preprocess_maximum_ms,unet_inference_median_ms,unet_inference_mean_ms,unet_inference_sd_ms,unet_inference_minimum_ms,unet_inference_maximum_ms,unet_save_median_ms,unet_save_mean_ms,unet_save_sd_ms,unet_save_minimum_ms,unet_save_maximum_ms,unet_total_median_ms,unet_total_mean_ms,unet_total_sd_ms,unet_total_minimum_ms,unet_total_maximum_ms,voronoi_median_ms,voronoi_mean_ms,voronoi_sd_ms,voronoi_minimum_ms,voronoi_maximum_ms,colorwheel_median_ms,colorwheel_mean_ms,colorwheel_sd_ms,colorwheel_minimum_ms,colorwheel_maximum_ms,full_pipeline_median_ms,full_pipeline_mean_ms,full_pipeline_sd_ms,full_pipeline_minimum_ms,full_pipeline_maximum_ms,status
lines/lines_08.png,lines,lines,lines,colorwheel,3,3,True,0.9986419081687927,101.8154999910621,99.21006666748629,7.065995872245821,91.21130000858102,104.60340000281576,20.132299992837943,20.45879999544316,2.680405822005922,17.956600000616163,23.287499992875382,244.0227000042796,236.36256666698804,32.24762447952696,200.9745999966981,264.0903999999864,33.884299991768785,33.7872333281363,0.2254575185918451,33.52949999680277,33.94789999583736,295.86359999666456,290.6085999905675,33.653830197568375,254.6363999863388,321.32579998869915,,,,,,4269.743599987123,4276.235266666238,87.71844307317036,4191.942999997991,4367.019200013601,4681.221999999252,4731.296400001156,107.61680354557878,4657.8410000074655,4854.826199996751,completed
lines/lines_09.png,lines,lines,lines,colorwheel,3,3,True,0.7682480216026306,93.68259999610018,93.86243333089321,7.2143312281136485,86.73969999654219,101.16500000003725,20.648799996706657,20.94316666868205,1.2031674938044754,19.91450000787154,22.26620000146795,273.3376000105636,270.24786667122197,13.780575968592698,255.18469999951776,282.2213000035845,34.2361999937566,34.41769999820584,0.4133983696026725,34.12609999941196,34.89080000144895,330.4946000134805,325.60873333810986,14.463185472680932,309.3354000011459,336.9961999997031,,,,,,4177.329199999804,4108.973300006862,160.03330772096223,3926.1136000131955,4223.477100007585,4663.324399996782,4605.288500000218,152.42281817759869,4432.372700000997,4720.168400002876,completed
lines/lines_10.png,lines,lines,lines,colorwheel,3,3,True,0.9997170567512512,95.90319999551866,95.02973333292175,4.820718726913478,89.8319999978412,99.3540000054054,17.80539999890607,16.827666671209347,1.78950386746088,14.762300008442253,17.915300006279722,239.7220999991987,247.9442999950455,24.30477352929646,228.81709999637678,275.293699989561,32.216200008406304,32.064466669301815,1.1474490244042452,30.84870000020601,33.128499999293126,287.61290000693407,296.83643333555665,25.168306211686456,277.5811000028625,325.31529999687336,,,,,,3201.0101999912877,3204.0979333348027,154.8193949924546,3050.845500009018,3360.438100004103,3611.046799996984,3654.69166667026,176.4497736846241,3504.160200012848,3848.868000000948,completed
lines/lines_11.png,lines,lines,lines,colorwheel,3,3,True,0.9998757839202881,93.06970000034198,93.04290000000037,0.7903408686874254,92.2394999943208,93.81950000533834,17.183300005854107,16.54253333496551,1.5292821697604662,14.797099996940233,17.64720000210218,255.60779999068473,263.4505333311002,14.176811936948546,254.92800000938587,279.81579999323003,34.359700002823956,33.86756667168811,1.4170138875506804,32.27010001137387,34.9729000008665,307.61469999561086,313.8606333377538,15.934581788670695,301.9952000177,331.97199999995064,,,,,,3539.2591999989236,3496.4334000008726,112.29571893709534,3369.0262000018265,3581.014800001867,4029.09080000245,3973.4900999998595,129.77300802902994,3825.180600004387,4066.1988999927416,completed
lines/lines_12.png,lines,lines,lines,colorwheel,3,3,True,0.9999990463256836,88.20790000027046,89.43003333600548,3.925187312650748,86.26130000629928,93.82090000144672,9.369499995955266,10.269633329395825,2.207332786200748,8.654599994770251,12.78479999746196,261.16679998813197,261.4572333259275,10.657818355699316,250.94759999774396,272.2572999919066,40.4467000043951,40.54926666140091,0.6526230446368334,39.95399999257643,41.247099987231195,313.90559997817036,312.27613331672427,9.997296591626466,301.5641999809304,321.35859999107197,,,,,,2616.959899998619,2551.9364999975855,116.43683296544333,2417.5106000038795,2621.3389999902574,3058.246999993571,3022.0655000011902,130.72209339884455,2877.0635999972,3130.8859000127995,completed
lines/lines_13.png,lines,lines,lines,colorwheel,3,3,True,0.9999980926513672,87.32200000667945,87.11853333322021,6.754298855605805,80.26479999534786,93.76879999763332,12.847899997723289,13.276099998620339,0.8195029333950191,12.759400007780641,14.220999990357086,247.86889999813866,246.25880000045677,4.557594920962707,241.11469999479596,249.79280000843573,42.19930000544991,42.140600004737884,0.4181516139461236,41.696200001752004,42.52630000701174,303.15460001293104,301.675500003815,3.634179905988306,297.53499999060296,304.336900007911,,,,,,2686.075499994331,2684.052666668625,34.14611724224736,2648.9400999998907,2717.142400011653,3194.5700000069337,3162.6124666654505,63.16644274368123,3089.853099998436,3203.414299990982,completed
lines/lines_14.png,lines,lines,lines,colorwheel,3,3,True,0.9999998807907104,99.03949999716133,98.24706666404381,6.3381127841447515,91.54999999736901,104.1516999976011,11.8705999921076,12.309399996108064,1.0188234207992006,11.583500003325753,13.474099992890842,283.0734000017401,268.675200000871,26.500450397492976,238.09250000340398,284.85969999746885,29.129999995348044,29.01259999877463,0.9014519201189125,28.058199997758493,29.849600003217347,324.5065000082832,309.99719999575365,27.731390904816536,278.0212999932701,327.46379998570774,,,,,,2091.262600006303,2095.046833337013,52.97481908405095,2044.0655999991577,2149.8123000055784,2564.552600000752,2560.445233330635,59.18593734571752,2499.312599989935,2617.470500001218,completed
lines/lines_15.png,lines,lines,lines,colorwheel,3,3,True,0.9979233741760254,81.64109999779612,80.90583333493366,4.430397964143695,76.15380000788718,84.92259999911766,8.044000001973473,7.789133330030988,0.772311964394119,6.921599997440353,8.401799990679137,279.4971999974223,273.71179999803036,14.295937064018261,257.4298999970779,284.20829999959096,39.54669999075122,39.536366666046284,0.3874033677819566,39.14390000863932,39.9184999987483,327.45969999814406,321.0372999941076,15.372194980927658,303.49540000315756,332.1567999810213,,,,,,1566.2106000090716,1606.5713000037551,104.59955610449563,1528.1649999960791,1725.3383000061149,2052.8756999992765,2087.2406999988016,71.83849454167056,2039.0392999979667,2169.8070999991614,completed
lines/lines_16.png,lines,lines,lines,colorwheel,3,3,True,0.9999986886978149,89.76020000409335,88.63783333314738,2.916394238434472,85.32699999341276,90.82630000193603,6.901800006744452,6.97293333359994,0.8403609782719496,6.170399996335618,7.84659999771975,273.22379998804536,274.8187333296907,30.16593933451556,245.4818999976851,305.7505000033416,41.622900011134334,41.98023333932118,1.2503020780654974,40.94750000513159,43.370300001697615,323.4958999964874,323.7719000026118,28.959486428499137,294.9514000065392,352.8684000048088,,,,,,1691.7554999963613,1657.4144666665234,78.0081836121194,1568.1274000089616,1712.3604999942472,2141.0968999989564,2161.730700007562,60.51354808726793,2114.2326000117464,2229.862600011984,completed
lines/lines_17.png,lines,lines,lines,colorwheel,3,3,True,0.9999960660934448,94.81720000621863,96.08583333708036,4.175678148285103,92.69160000258125,100.74870000244118,14.86799999838695,15.36119999946095,1.7667085702981487,13.893499999539927,17.322100000455976,250.34339999547228,263.3851999999024,29.2854230452782,242.886299995007,296.9259000092279,41.938499998650514,42.89639999721354,2.1873620897052577,41.35139999561943,45.39929999737069,310.6106999912299,321.6427999965769,30.00242169463626,298.71829999319743,355.5994000053033,,,,,,3739.6214000036707,3672.4129333354845,127.52643977643548,3525.3395000036107,3752.2778999991715,4244.985099998303,4156.287733334466,158.67788285832893,3973.092900007032,4250.785199998063,completed
